,Id,User,Rating,Date Posted,Negativity_Score,Neutrality_Score,Positivity_Score,Compound_Score,Error,Evaluated_User_Rating
3570,tt1856038_2,ybeck-897-610829,5/10,14 January 2014,0.037,0.843,0.121,0.9272,92.72,0.5
3571,tt1857913_0,moviexclusive,,27 September 2011,0.047,0.76,0.194,0.9994,,
3572,tt1857913_1,My_Opinion-245-920801,8/10,21 December 2011,0.045,0.73,0.225,0.9907,24.41874999999999,0.8
3573,tt1857913_2,csadler302,9/10,11 March 2012,0.014,0.677,0.309,0.9949,10.827777777777769,0.9
3574,tt1857913_3,alisonc-1,8/10,5 August 2012,0.079,0.719,0.202,0.9923,24.518749999999994,0.8
3575,tt1857913_4,DICK STEEL,7/10,9 October 2011,0.074,0.807,0.119,0.9898,42.12857142857144,0.7
3576,tt1857913_5,dr-ong,10/10,14 February 2013,0.05,0.74,0.21,0.9962,-0.19000000000000128,1.0
3577,tt1857913_6,siderite,8/10,16 July 2014,0.058,0.755,0.187,0.9935,24.593749999999996,0.8
3578,tt1857913_7,iloveprimenumbers,9/10,27 May 2013,0.02,0.802,0.178,0.9734,9.633333333333333,0.9
3579,tt1857913_8,darkrose0218,,16 November 2011,0.061,0.694,0.245,0.9899,,
3580,tt1857913_9,changmoh,,28 September 2011,0.096,0.743,0.161,0.9854,,
3581,tt1857913_10,paulclaassen,7/10,10 June 2018,0.028,0.743,0.229,0.986,41.85714285714287,0.7
3582,tt1857913_11,jayelliii,,15 November 2011,0.067,0.823,0.11,0.7343,,
3583,tt1857913_12,the-real-demon,9/10,27 May 2018,0.066,0.692,0.243,0.9972,10.955555555555545,0.9
3584,tt1857913_13,M1racl3sHapp3n,10/10,29 October 2017,0.037,0.647,0.317,0.9819,-0.9050000000000002,1.0
3585,tt1857913_14,bpsnknm01,7/10,20 April 2014,0.081,0.697,0.221,0.9741,41.00714285714287,0.7
3586,tt1857913_15,wenren89,2/10,8 February 2013,0.153,0.765,0.082,-0.7407,-35.17500000000001,0.2
3587,tt1857913_16,webmaster-3017,6/10,22 November 2011,0.08,0.804,0.116,0.6862,40.516666666666666,0.6
3588,tt1857913_17,martin-shiveral,4/10,29 April 2012,0.063,0.773,0.164,0.95,143.74999999999997,0.4
3589,tt1857913_18,thanhlienanh-vo,3/10,21 October 2011,0.092,0.712,0.196,0.9925,232.08333333333337,0.3
3590,tt1857913_19,wolfens29,,8 May 2017,0.065,0.687,0.248,0.9936,,
3591,tt1857913_20,santiago-99838,10/10,3 August 2016,0.101,0.658,0.241,0.9926,-0.37000000000000366,1.0
3592,tt1857913_21,Tweekums,7/10,6 July 2016,0.057,0.81,0.133,0.9842,41.728571428571435,0.7
3593,tt1857913_22,pdqpaul,10/10,16 April 2021,0.124,0.696,0.18,0.4563,-27.185000000000002,1.0
3594,tt1857913_23,sabch2002,5/10,5 September 2020,0.061,0.741,0.199,0.906,90.60000000000001,0.5
3595,tt1857913_24,RosanaBotafogo,8/10,13 June 2020,0.0,0.729,0.271,0.8957,18.481250000000003,0.8
3596,tt1861421_0,moviexclusive,4/10,24 April 2011,0.12,0.726,0.154,0.9846,148.075,0.4
3597,tt1861421_1,changmoh,6/10,20 April 2011,0.083,0.785,0.133,0.9638,63.650000000000006,0.6
3598,tt1861421_2,kluseba,6/10,7 September 2013,0.053,0.717,0.23,0.9992,66.60000000000001,0.6
3599,tt1861421_3,kemo_d7,10/10,27 August 2011,0.0,0.739,0.261,0.9942,-0.29000000000000137,1.0
3600,tt1861421_4,M1racl3sHapp3n,10/10,21 May 2018,0.06,0.712,0.229,0.9795,-1.0249999999999981,1.0
3601,tt1861421_5,Imhotep77,3/10,21 August 2011,0.13,0.689,0.181,0.9081,218.0166666666667,0.3
3602,tt1861421_6,david_rudy_lee,7/10,21 May 2020,0.072,0.764,0.165,0.9993,42.80714285714286,0.7
3603,tt1861421_7,Uriah43,6/10,13 October 2014,0.107,0.757,0.136,0.9537,62.808333333333344,0.6
3604,tt1861421_8,van_fannelx,5/10,23 May 2011,0.072,0.718,0.21,0.9939,99.39,0.5
3605,tt1861421_9,metahumanity_01,,1 May 2021,0.0,0.663,0.337,0.9538,,
3606,tt1861421_10,cauwboy,6/10,17 June 2020,0.066,0.746,0.188,0.9948,66.23333333333335,0.6
3607,tt1861421_11,solidsnakeckw,3/10,26 April 2011,0.1,0.822,0.078,-0.7358,-55.96666666666666,0.3
3608,tt1861421_12,KineticSeoul,5/10,20 August 2013,0.107,0.787,0.106,0.0802,8.020000000000005,0.5
3609,tt1871360_0,birthdaynoodle,,27 January 2012,0.071,0.823,0.106,0.8063,,
3610,tt1871360_1,andrewnoske,10/10,11 March 2020,0.087,0.647,0.266,0.9217,-3.915000000000002,1.0
3611,tt1874412_0,missionary,2/10,16 April 2011,0.062,0.886,0.052,-0.264,83.99999999999999,0.2
3612,tt1874412_1,Rectangular_businessman,1/10,1 August 2012,0.168,0.772,0.06,-0.9906,-95.30000000000001,0.1
3613,tt1874412_2,vika-899-926145,10/10,7 April 2011,0.014,0.722,0.264,0.9859,-0.7050000000000001,1.0
3614,tt1874412_3,bcbell79,6/10,5 December 2012,0.067,0.801,0.132,0.9169,59.74166666666668,0.6
3615,tt1874412_4,vikusinkai,9/10,7 April 2011,0.0,0.679,0.321,0.9897,10.538888888888888,0.9
3616,tt1876517_0,khong-kokwei,1/10,17 August 2011,0.124,0.754,0.122,-0.3372,231.4,0.1
3617,tt1876517_1,ewandafish,1/10,31 July 2015,0.176,0.784,0.039,-0.9631,-81.54999999999998,0.1
3618,tt1876517_2,aisuru2001,1/10,22 July 2013,0.133,0.749,0.118,-0.454,173.0,0.1
3619,tt1876517_3,clavel-78948,10/10,27 January 2016,0.154,0.774,0.072,-0.962,-98.1,1.0
3620,tt1876517_4,Crestielover-6894,3/10,9 May 2014,0.186,0.693,0.121,-0.9881,-98.01666666666667,0.3
3621,tt1876517_5,nightrider09-592-697193,1/10,18 March 2013,0.174,0.76,0.065,-0.9772,-88.59999999999998,0.1
3622,tt1876517_6,TheLittleSongbird,2/10,21 July 2014,0.239,0.645,0.116,-0.9967,-99.17500000000001,0.2
3623,tt1876517_7,billcosbylovesyourmom,10/10,25 April 2018,0.068,0.791,0.141,0.6486,-17.569999999999997,1.0
3624,tt1876517_8,hunterdobert,2/10,23 December 2013,0.257,0.716,0.027,-0.9953,-98.825,0.2
3625,tt1876517_9,pleaklyfox,1/10,23 January 2017,0.376,0.573,0.051,-0.9986,-99.30000000000003,0.1
3626,tt1876517_10,f-88612,1/10,28 April 2021,0.088,0.86,0.052,-0.6476,76.20000000000002,0.1
3627,tt1876517_11,zacharycampbell-22681,,29 January 2021,0.0,0.475,0.525,0.9563,,
3628,tt1876517_12,rocknehelms-99326,1/10,9 December 2020,0.237,0.732,0.032,-0.9806,-90.30000000000001,0.1
3629,tt1876517_13,maxmages,5/10,24 May 2020,0.126,0.754,0.12,0.1661,16.609999999999992,0.5
3630,tt1876517_14,andrewmdeakins,1/10,16 February 2017,0.133,0.803,0.064,-0.8522,-26.099999999999984,0.1
3631,tt1876517_15,SnoopyStyle,3/10,13 November 2016,0.249,0.68,0.071,-0.9867,-97.78333333333333,0.3
3632,tt1876517_16,mooseofdoom-815-735067,7/10,11 October 2013,0.121,0.761,0.118,0.0841,-22.564285714285706,0.7
3633,tt1876517_17,mrargen1,2/10,16 March 2015,0.208,0.742,0.051,-0.9822,-95.55,0.2
3634,tt1876517_18,thehiddenhoward,1/10,9 August 2015,0.31,0.612,0.078,-0.9988,-99.4,0.1
3635,tt1876517_19,batkovan-69764,8/10,15 November 2015,0.264,0.612,0.124,-0.9833,-98.95624999999998,0.8
3636,tt1878842_0,frankitownusa,6/10,3 June 2017,0.063,0.742,0.196,0.9924,66.03333333333333,0.6
3637,tt1884331_0,s-98397,10/10,22 April 2019,0.042,0.821,0.137,0.941,-2.950000000000008,1.0
3638,tt1885448_0,dbborroughs,4/10,22 May 2011,0.109,0.854,0.037,-0.9401,-92.5125,0.4
3639,tt1885448_1,rizza-kho,8/10,6 February 2014,0.034,0.888,0.078,0.7827,11.418749999999992,0.8
3640,tt1885448_2,haska7,5/10,1 January 2012,0.22,0.657,0.123,-0.9893,-98.92999999999999,0.5
3641,tt1885448_3,Max-Asti,,30 August 2011,0.122,0.701,0.177,0.9272,,
3642,tt1885448_4,totalovrdose,7/10,10 April 2015,0.065,0.834,0.1,0.965,40.35714285714286,0.7
3643,tt1885448_5,rightwingisevil,,17 May 2011,0.2,0.726,0.073,-0.9835,,
3644,tt1887945_0,webmaster-3017,6/10,22 November 2011,0.074,0.795,0.131,0.9451,62.091666666666676,0.6
3645,tt1887955_0,moviexclusive,6/10,8 July 2011,0.06,0.739,0.201,0.9984,66.53333333333333,0.6
3646,tt1887955_1,DICK STEEL,8/10,8 July 2011,0.044,0.82,0.136,0.9973,24.83125,0.8
3647,tt1900886_0,alvinkuo,9/10,3 May 2011,0.03,0.793,0.177,0.9872,10.4,0.9
3648,tt1900886_1,bobrb-72-647849,9/10,5 June 2011,0.09,0.803,0.107,0.5332,-14.822222222222232,0.9
3649,tt1915545_0,pikastew,10/10,22 October 2011,0.0,0.682,0.318,0.9955,-0.22499999999999742,1.0
3650,tt1919137_0,harry_tk_yung,,6 January 2013,0.098,0.795,0.108,0.901,,
3651,tt1919137_1,inzhimomi,9/10,21 August 2013,0.085,0.798,0.117,0.9559,8.661111111111106,0.9
3652,tt1919137_2,ronchow,8/10,9 July 2016,0.121,0.789,0.089,-0.7915,-86.96875,0.8
3653,tt1919137_3,i-57753,8/10,14 September 2018,0.075,0.797,0.128,0.5106,-5.587499999999995,0.8
3654,tt1919137_4,shleehh,9/10,15 December 2019,0.0,0.903,0.097,0.6705,-7.194444444444441,0.9
3655,tt1919137_5,raychia,9/10,10 August 2020,0.062,0.875,0.064,0.0312,-42.711111111111116,0.9
3656,tt1919137_6,zakonline,9/10,2 April 2020,0.052,0.62,0.328,0.9382,7.677777777777783,0.9
3657,tt1919137_7,Leofwine_draca,3/10,15 November 2019,0.055,0.894,0.051,-0.1219,46.35,0.3
3658,tt1919137_8,yoggwork,4/10,20 February 2019,0.055,0.945,0.0,-0.4215,-27.687500000000004,0.4
3659,tt1920885_0,d-57774,9/10,28 July 2016,0.043,0.702,0.256,0.9916,10.644444444444444,0.9
3660,tt1920885_1,i-73517,10/10,18 July 2016,0.071,0.773,0.156,0.9026,-4.8699999999999966,1.0
3661,tt1920885_2,manuelasaez,10/10,25 March 2017,0.032,0.813,0.155,0.9485,-2.574999999999994,1.0
3662,tt1920885_3,y-51636,9/10,5 October 2016,0.059,0.719,0.222,0.992,10.666666666666663,0.9
3663,tt1920885_4,Riley-H,6/10,20 July 2016,0.073,0.782,0.145,0.9747,64.55833333333332,0.6
3664,tt1920885_5,mig-csh,4/10,16 December 2018,0.222,0.686,0.092,-0.8583,-82.2875,0.4
3665,tt1920885_6,siddsarkar-48-459554,10/10,18 August 2018,0.0,0.601,0.399,0.9947,-0.2650000000000041,1.0
3666,tt1920885_7,akimboteen,8/10,30 November 2017,0.091,0.659,0.25,0.8627,16.418749999999996,0.8
3667,tt1920885_8,rannynm,10/10,20 July 2018,0.036,0.764,0.199,0.9971,-0.14499999999999513,1.0
3668,tt1920885_9,the-israeli,10/10,29 January 2019,0.036,0.835,0.129,0.9889,-0.5549999999999944,1.0
3669,tt1920885_10,gollerandreas,6/10,11 July 2016,0.1,0.779,0.12,0.6749,39.57500000000001,0.6
3670,tt1920885_11,boc-23440,9/10,15 July 2016,0.077,0.754,0.169,0.9902,10.566666666666661,0.9
3671,tt1920885_12,max4movie,6/10,6 December 2017,0.0,0.852,0.148,0.8858,57.15000000000002,0.6
3672,tt1920885_13,amyanhu,8/10,21 April 2017,0.034,0.695,0.271,0.9819,23.868749999999995,0.8
3673,tt1920885_14,charles-limcw,6/10,4 November 2018,0.109,0.657,0.234,0.9682,64.01666666666667,0.6
3674,tt1920885_15,pointman-7,6/10,23 August 2018,0.099,0.739,0.161,0.9667,63.891666666666666,0.6
3675,tt1920885_16,rosavalentineroseland,7/10,18 July 2016,0.122,0.765,0.113,-0.7347,-81.05000000000001,0.7
3676,tt1920885_17,audreyladocki,,29 August 2019,0.117,0.82,0.063,-0.9698,,
3677,tt1920885_18,sonicheze8,9/10,17 September 2018,0.007,0.89,0.104,0.9819,10.105555555555553,0.9
3678,tt1920885_19,ferguson-6,7/10,5 April 2018,0.02,0.821,0.159,0.9984,42.74285714285715,0.7
3679,tt1920885_20,JTurner82,10/10,12 August 2018,0.086,0.754,0.16,0.9977,-0.11499999999999844,1.0
3680,tt1920885_21,azure_833-1,8/10,6 July 2017,0.03,0.724,0.246,0.9965,24.781250000000004,0.8
3681,tt1920885_22,WeAreLive,8/10,11 November 2018,0.053,0.772,0.175,0.9794,23.7125,0.8
3682,tt1920885_23,horaceblacktree,10/10,24 July 2018,0.064,0.518,0.417,0.9113,-4.4350000000000005,1.0
3683,tt1920885_24,rmarkd,4/10,26 July 2020,0.082,0.736,0.181,0.9892,148.64999999999998,0.4
3684,tt1922566_0,webmaster-3017,6/10,6 May 2012,0.115,0.739,0.145,0.9379,61.49166666666667,0.6
3685,tt1934335_0,DICK STEEL,,22 July 2011,0.044,0.77,0.186,0.9987,,
3686,tt1934335_1,moviexclusive,8/10,8 July 2011,0.043,0.713,0.244,0.9996,24.974999999999998,0.8
3687,tt1934335_2,from-nsj4,10/10,21 June 2018,0.062,0.721,0.217,0.9756,-1.2199999999999989,1.0
3688,tt1934335_3,gkaldis,10/10,18 June 2012,0.102,0.685,0.213,0.9531,-2.344999999999997,1.0
3689,tt1934335_4,abynorml29,9/10,18 April 2021,0.059,0.77,0.171,0.8622,3.4555555555555575,0.9
3690,tt1934335_5,EasternZZ,6/10,21 August 2019,0.014,0.887,0.099,0.8899,57.49166666666666,0.6
3691,tt1934335_6,seveneleven-44269,5/10,19 April 2020,0.159,0.767,0.074,-0.4939,-49.39,0.5
3692,tt1941536_0,DICK STEEL,8/10,11 February 2012,0.037,0.798,0.165,0.9989,24.931249999999988,0.8
3693,tt1941536_1,yilan_wei,8/10,31 July 2012,0.098,0.809,0.093,0.2458,-22.137500000000003,0.8
3694,tt1941536_2,moviexclusive,6/10,9 February 2012,0.036,0.772,0.193,0.9987,66.55833333333334,0.6
3695,tt1943048_0,DarlingLlama,2/10,28 September 2020,0.152,0.799,0.049,-0.7902,-47.55000000000001,0.2
3696,tt1946502_0,phylicia1,6/10,13 May 2019,0.041,0.689,0.27,0.9489,62.408333333333346,0.6
3697,tt1946502_1,katherynkavanaugh,9/10,4 February 2020,0.065,0.642,0.293,0.955,8.611111111111112,0.9
3698,tt1946502_2,ilikeanimation,8/10,5 May 2019,0.042,0.804,0.154,0.6617,3.8562499999999917,0.8
3699,tt1946502_3,lexisandkaylie,9/10,25 December 2019,0.035,0.659,0.306,0.9686,9.36666666666666,0.9
3700,tt1946502_4,shaun-morin,7/10,5 May 2019,0.0,0.652,0.348,0.9042,36.01428571428571,0.7
3701,tt1946502_5,Aliraluna,10/10,3 May 2019,0.072,0.587,0.341,0.967,-1.649999999999996,1.0
3702,tt1946502_6,tazerling,10/10,4 May 2019,0.121,0.669,0.21,0.8411,-7.945000000000002,1.0
3703,tt1946502_7,crosswalkx,10/10,3 May 2019,0.035,0.795,0.169,0.9959,-0.20499999999999963,1.0
3704,tt1946502_8,irishboy141,1/10,1 May 2019,0.166,0.777,0.057,-0.9708,-85.39999999999999,0.1
3705,tt1946502_9,towfflelad,7/10,7 May 2019,0.045,0.739,0.216,0.8836,34.542857142857144,0.7
3706,tt1946502_10,eheughins-61447,9/10,26 August 2019,0.054,0.651,0.296,0.9421,7.894444444444439,0.9
3707,tt1946502_11,awhite-10541,7/10,8 December 2019,0.116,0.679,0.206,0.8832,34.51428571428572,0.7
3708,tt1946502_12,bigtensec,10/10,4 May 2019,0.061,0.649,0.289,0.9103,-4.485000000000006,1.0
3709,tt1946502_13,seanherbsrules,10/10,3 May 2019,0.0,0.611,0.389,0.9883,-0.5850000000000022,1.0
3710,tt1946502_14,abalbino-49251,10/10,6 May 2019,0.0,0.275,0.725,0.9217,-3.915000000000002,1.0
3711,tt1946502_15,moviemnic,1/10,30 May 2020,0.224,0.687,0.089,-0.9147,-57.34999999999998,0.1
3712,tt1946502_16,just-otik,8/10,3 May 2019,0.093,0.521,0.386,0.9331,20.818749999999998,0.8
3713,tt1946502_17,Robert_duder,8/10,5 May 2019,0.046,0.705,0.249,0.9958,24.737499999999997,0.8
3714,tt1946502_18,brittneyproffitt,10/10,8 May 2019,0.058,0.699,0.242,0.9876,-0.6199999999999983,1.0
3715,tt1946502_19,ilovefoodcoma,7/10,4 May 2019,0.061,0.712,0.227,0.8595,32.82142857142859,0.7
3716,tt1946502_20,paul_haakonsen,4/10,16 July 2019,0.036,0.836,0.127,0.9613,145.1625,0.4
3717,tt1946502_21,tommypezmaster,10/10,7 May 2019,0.04,0.588,0.372,0.9948,-0.25999999999999357,1.0
3718,tt1946502_22,davittennis,3/10,3 October 2019,0.082,0.783,0.135,0.6002,166.70000000000002,0.3
3719,tt1946502_23,ahenni,8/10,3 June 2019,0.0,0.73,0.27,0.7425,8.906250000000004,0.8
3720,tt1946502_24,Magow-Intermean,7/10,4 May 2019,0.099,0.795,0.106,0.0214,-27.04285714285713,0.7
3721,tt1980046_0,DeeNine-2,8/10,16 November 2017,0.139,0.808,0.053,-0.9709,-98.18124999999999,0.8
3722,tt1980046_1,aswarp2007,,12 April 2016,0.049,0.867,0.084,0.6535,,
3723,tt1980046_2,knutwimberger,8/10,20 October 2016,0.125,0.795,0.08,-0.7859,-86.61875,0.8
3724,tt1980198_0,RogerB-P3RV3,1/10,4 October 2012,0.095,0.747,0.158,0.8365,818.2499999999999,0.1
3725,tt1980198_1,zmoviefan,,14 September 2011,0.094,0.833,0.073,-0.5754,,
3726,tt1981080_0,treble_head-772-640235,9/10,22 August 2013,0.179,0.734,0.087,-0.9491,-97.17222222222223,0.9
3727,tt1981080_1,caseymoviemania,2/10,3 October 2012,0.086,0.814,0.1,0.9309,382.72499999999997,0.2
3728,tt1981080_2,DICK STEEL,10/10,5 October 2012,0.06,0.805,0.135,0.9977,-0.11499999999999844,1.0
3729,tt1981080_3,jae-greene,8/10,18 October 2012,0.112,0.674,0.215,0.9986,24.912500000000005,0.8
3730,tt1981080_4,moviexclusive,5/10,29 September 2012,0.066,0.817,0.118,0.9952,99.52000000000001,0.5
3731,tt1981080_5,anthony81212,9/10,9 September 2012,0.05,0.762,0.187,0.9735,9.63888888888889,0.9
3732,tt1981080_6,jefflouvre-435-77367,3/10,28 September 2012,0.11,0.797,0.093,-0.906,-84.33333333333334,0.3
3733,tt1981080_7,claudio_carvalho,7/10,6 June 2014,0.087,0.805,0.108,0.7986,28.471428571428575,0.7
3734,tt1981080_8,dont_b_so_BBC,,4 October 2012,0.035,0.86,0.105,0.9955,,
3735,tt1981080_9,Brandy_Chen,8/10,22 October 2012,0.046,0.793,0.161,0.9349,20.931249999999984,0.8
3736,tt1981080_10,chaos-rampant,,29 November 2012,0.088,0.804,0.107,0.5679,,
3737,tt1981080_11,adhipar,6/10,10 December 2012,0.089,0.763,0.149,0.9456,62.13333333333334,0.6
3738,tt1981080_12,emergency-90031,9/10,2 December 2020,0.034,0.66,0.306,0.8834,4.633333333333329,0.9
3739,tt1981080_13,RosanaBotafogo,7/10,21 November 2020,0.129,0.573,0.298,0.5964,14.028571428571437,0.7
3740,tt1981080_14,Hongwaree_Raitao,3/10,12 May 2020,0.191,0.596,0.213,0.128,88.00000000000003,0.3
3741,tt1981080_15,grandmastersik,5/10,31 December 2016,0.122,0.718,0.16,0.9174,91.74,0.5
3742,tt1981080_16,orxanonline,3/10,2 January 2013,0.197,0.686,0.118,-0.9724,-95.4,0.3
3743,tt1981080_17,rightwingisevil,,17 November 2012,0.185,0.648,0.167,-0.8573,,
3744,tt1981080_18,WatchedAllMovies,7/10,24 May 2013,0.073,0.766,0.162,0.903,35.92857142857144,0.7
3745,tt1981080_19,ersbel,,29 January 2019,0.049,0.893,0.058,0.0891,,
3746,tt1981080_20,ronniebrooks,,12 June 2017,0.113,0.83,0.057,-0.4359,,
3747,tt1981080_21,ron_capuccino,4/10,16 September 2013,0.188,0.742,0.07,-0.9562,-94.525,0.4
3748,tt1981080_22,trick_morr,3/10,28 June 2013,0.142,0.723,0.136,-0.6502,-41.699999999999996,0.3
3749,tt1981080_23,tendobear,1/10,15 May 2013,0.312,0.587,0.101,-0.9949,-97.45,0.1
3750,tt1981080_24,KineticSeoul,3/10,8 March 2013,0.117,0.751,0.132,0.5012,150.2,0.3
3751,tt1985176_0,kaihabitat,10/10,8 March 2013,0.039,0.822,0.139,0.9378,-3.1100000000000017,1.0
3752,tt1997607_0,lotus789123-768-720782,5/10,29 November 2013,0.113,0.742,0.146,0.736,73.6,0.5
3753,tt2004211_0,paul_haakonsen,2/10,4 December 2018,0.114,0.718,0.168,0.9086,377.15,0.2
3754,tt2017561_0,Movie-Misfit,9/10,1 July 2014,0.053,0.714,0.233,0.9882,10.455555555555552,0.9
3755,tt2017561_1,siderite,8/10,30 July 2013,0.044,0.741,0.215,0.989,24.312499999999986,0.8
3756,tt2017561_2,attilabarcellos,9/10,22 October 2013,0.076,0.719,0.204,0.9301,7.227777777777771,0.9
3757,tt2017561_3,dr-ong,10/10,11 February 2013,0.106,0.786,0.109,-0.1591,-57.955,1.0
3758,tt2017561_4,plshelpme,10/10,9 February 2013,0.049,0.824,0.127,0.9789,-1.055000000000006,1.0
3759,tt2017561_5,DICK STEEL,10/10,16 February 2013,0.03,0.852,0.117,0.9971,-0.14499999999999513,1.0
3760,tt2017561_6,moviexclusive,8/10,31 January 2013,0.057,0.792,0.15,0.9981,24.881249999999994,0.8
3761,tt2017561_7,l_c_world,9/10,20 February 2013,0.081,0.793,0.126,0.9409,7.827777777777779,0.9
3762,tt2017561_8,hkauteur,8/10,24 May 2013,0.075,0.795,0.131,0.9705,23.15624999999999,0.8
3763,tt2017561_9,paul_haakonsen,7/10,27 July 2014,0.035,0.786,0.179,0.9894,42.1,0.7
3764,tt2017561_10,samyaksambuddha,9/10,23 April 2018,0.129,0.607,0.265,0.9564,8.688888888888883,0.9
3765,tt2017561_11,airbourne900,10/10,7 July 2013,0.063,0.781,0.155,0.9387,-3.0650000000000066,1.0
3766,tt2017561_12,Jerghal,7/10,4 May 2014,0.1,0.792,0.107,0.2716,-9.17142857142856,0.7
3767,tt2017561_13,Foutainoflife,9/10,1 October 2018,0.0,0.598,0.402,0.9803,10.01666666666666,0.9
3768,tt2017561_14,jasonguinn789,2/10,1 January 2014,0.162,0.709,0.129,-0.9907,-97.67500000000001,0.2
3769,tt2017561_15,stevesky,8/10,21 March 2018,0.106,0.678,0.215,0.9199,19.993750000000006,0.8
3770,tt2017561_16,blott2319-1,9/10,22 March 2021,0.04,0.787,0.172,0.9961,10.894444444444442,0.9
3771,tt2017561_17,steeledanton,10/10,28 April 2020,0.062,0.651,0.287,0.9308,-3.4599999999999964,1.0
3772,tt2017561_18,Mara-Jade-Skywalker-23,8/10,9 August 2019,0.007,0.73,0.263,0.9985,24.90624999999999,0.8
3773,tt2017561_19,thmurphy-37414,8/10,1 March 2017,0.062,0.849,0.09,0.7837,11.48125,0.8
3774,tt2017561_20,andressolf,5/10,19 July 2013,0.099,0.716,0.184,0.989,98.89999999999999,0.5
3775,tt2017561_21,speedyk961,8/10,21 March 2013,0.045,0.79,0.165,0.9755,23.468749999999996,0.8
3776,tt2017561_22,kifzb,3/10,10 June 2014,0.083,0.695,0.222,0.9982,233.0333333333334,0.3
3777,tt2017561_23,p-stepien,6/10,11 March 2014,0.109,0.768,0.123,0.4497,20.808333333333337,0.6
3778,tt2017561_24,e-53976,8/10,8 November 2017,0.085,0.79,0.125,0.3167,-17.706250000000008,0.8
3779,tt2042432_0,rubenm,7/10,18 August 2012,0.107,0.799,0.094,-0.8348,-88.2,0.7
3780,tt2042432_1,JvH48,9/10,28 October 2012,0.101,0.833,0.066,-0.7766,-87.58888888888889,0.9
3781,tt2042432_2,yoggwork,7/10,21 February 2019,0.0,1.0,0.0,0.0,-28.571428571428566,0.7
3782,tt2043878_0,KevL47,9/10,14 January 2019,0.209,0.724,0.067,-0.9456,-96.97777777777777,0.9
3783,tt2043878_1,tingyuxi,8/10,16 April 2019,0.109,0.874,0.017,-0.5507,-71.91875,0.8
3784,tt2043878_2,songyjkop,7/10,21 October 2017,0.152,0.767,0.081,-0.6575,-75.53571428571428,0.7
3785,tt2043878_3,JvH48,2/10,28 October 2012,0.074,0.849,0.077,0.0747,168.67499999999998,0.2
3786,tt2044077_0,subssubs,8/10,20 April 2013,0.021,0.867,0.112,0.8925,18.28125,0.8
3787,tt2044077_1,hleung-692-613294,8/10,22 May 2013,0.042,0.813,0.145,0.9767,23.543750000000003,0.8
3788,tt2044077_2,secondream,8/10,23 November 2012,0.045,0.822,0.134,0.944,21.499999999999993,0.8
3789,tt2044077_3,jgeedo,4/10,24 December 2012,0.097,0.764,0.139,0.8559,131.98749999999998,0.4
3790,tt2044077_4,sugarmack,7/10,25 February 2013,0.153,0.766,0.081,-0.9794,-98.52857142857144,0.7
3791,tt2044077_5,rightwingisevil,,20 September 2012,0.252,0.684,0.064,-0.9868,,
3792,tt2044077_6,nogodnomasters,4/10,21 June 2019,0.112,0.825,0.063,-0.8779,-84.7375,0.4
3793,tt2044077_7,realvedmak,1/10,27 February 2014,0.147,0.705,0.148,0.2673,533.65,0.1
3794,tt2047732_0,BrianDanaCamp,9/10,27 April 2013,0.097,0.806,0.096,-0.2908,-60.6,0.9
3795,tt2058673_0,Troy_Campbell,4/10,4 January 2016,0.065,0.819,0.116,0.9246,140.57499999999996,0.4
3796,tt2058673_1,allstarrunner,6/10,15 December 2015,0.073,0.754,0.173,0.8684,55.699999999999996,0.6
3797,tt2058673_2,gpower40,1/10,10 December 2016,0.093,0.737,0.17,0.9204,860.1999999999998,0.1
3798,tt2058673_3,Nixon_Carmichael,3/10,3 December 2015,0.039,0.855,0.106,0.9794,229.9,0.3
3799,tt2058673_4,rchoate-88390,2/10,29 December 2015,0.102,0.785,0.113,-0.017,145.74999999999997,0.2
3800,tt2058673_5,samgiannn,2/10,26 December 2015,0.106,0.752,0.142,0.8238,355.95,0.2
3801,tt2058673_6,quincytheodore,6/10,3 December 2015,0.07,0.774,0.156,0.9867,65.55833333333332,0.6
3802,tt2058673_7,nik_it_as,1/10,9 December 2015,0.206,0.676,0.118,-0.9415,-70.75,0.1
3803,tt2058673_8,Toocooltoobefooled,,22 October 2016,0.111,0.694,0.195,0.9079,,
3804,tt2058673_9,billygoat1071,,18 December 2015,0.058,0.772,0.17,0.9979,,
3805,tt2058673_10,Vaxi,1/10,25 April 2016,0.094,0.755,0.151,0.7499,774.95,0.1
3806,tt2058673_11,ThomDerd,8/10,14 October 2020,0.0,0.768,0.232,0.9811,23.81875,0.8
